"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-020744","02601A012330 Entregado","1","26-01-21","02601 - GETAFE 28906","02661 - RIVAS VACIAMADRID","02601 - GETAFE 28906","U19","SAR CENTRO INFORMATICA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133312"
"PP-21-020747","006715168377 Pendiente: TransitoInternoEntrega, ,","1","14-01-21","00671 - TORDERA","02665 - NAVALCARNERO","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133315"
"PP-21-020748","026483777044 Pendiente: EntregaPendiente, OE0901, Entrega concertada en d","1","26-01-21","02648 - PINTO","02665 - NAVALCARNERO","02601 - GETAFE 28906","ECOM","COMPENSA STAND, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133316"
"PP-21-020750","043083042129 Entregado","1","27-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CUCINE OGGI SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133318"
"PP-21-020753","006715168356 Entregado","1","14-01-21","00671 - TORDERA","01501 - TARANCON","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133321"
"PP-21-020764","038063532641 Entregado","1","25-01-21","03806 - ALCALA GUADAIRA","02646 - VILLAVICIOSA DE ODON","03806 - ALCALA GUADAIRA","ECOM","PUZZLE PLANET S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133332"
"PP-21-020765","006715153369 Pendiente: TransitoInternoEntrega, ,","1","14-01-21","00671 - TORDERA","04209 - TALAVERA REINA","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133333"
"PP-21-020766","026456785406 Reexpedido","1","27-01-21","02645 - ALCORCON","02647 - MADRID 28042","02645 - ALCORCON","UBAG19","S. IMPRESION 45270","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133334"
"PP-21-020767","006715162809 Pendiente: TransitoInternoEntrega, ,","1","14-01-21","00671 - TORDERA","00903 - CORIA","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133335"
"PP-21-020775","006364369440 Entregado","1","12-01-21","00636 - BARCELONA 08018","02647 - MADRID 28042","00636 - BARCELONA 08018","ECOM","SOFER ACCESORIOS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133343"
"PP-21-020778","006715123400 Entregado","1","14-01-21","00671 - TORDERA","02661 - RIVAS VACIAMADRID","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133346"
"PP-21-020780","006715159710 Entregado","1","14-01-21","00671 - TORDERA","02659 - VALDEMORO","00671 - TORDERA","ECOM","TORDERA LOGISTICA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133348"
"PP-21-020781","027143016504 Entregado","1","27-01-21","02714 - ARROYO DE LA MIEL","02647 - MADRID 28042","02714 - ARROYO DE LA MIEL","ECOM","CPU GLOBAL SALES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133349"
"PP-21-020785","019023667994 Pendiente: TransitoInternoEntrega, ,","1","19-01-21","01902 - HUELVA 21003","02621 - MADRID 28010","01902 - HUELVA 21003","UBAG19","Javier Luis Diaz Garcia","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133353"
"PP-21-020788","035052641831 Entregado","3","21-01-21","03505 - IRURA","00900 - CACERES","03505 - IRURA","U19E","MANUFACTURAS INFANTILES S.A.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133356"
"PP-21-020795","006715144838 Pendiente: TransitoInternoEntrega, ,","1","23-01-21","00671 - TORDERA","02603 - ALCOBENDAS","00671 - TORDERA","U19E","UTERQÜE,S.A","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133363"
"PP-21-020798","006712087022 Entregado","1","25-01-21","00671 - TORDERA","02612 - MADRID 28034","00671 - TORDERA","ECOM","GRUPO MASSIMO DUTTI, S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133366"
"PP-21-020800","042072403170 Entregado","18","25-01-21","04207 - QUINTANAR DE LA ORDEN","02670 - MADRID 28037","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133368"
"PP-21-020802","006712086967 Entregado","1","25-01-21","00671 - TORDERA","02612 - MADRID 28034","00671 - TORDERA","ECOM","GRUPO MASSIMO DUTTI, S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133370"
"PP-21-020803","042072305643 Entregado","10","25-01-21","04207 - QUINTANAR DE LA ORDEN","02659 - VALDEMORO","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133371"
"PP-21-020805","043075764890 Entregado","1","25-01-21","04307 - PATERNA","02665 - NAVALCARNERO","04307 - PATERNA","ECOM","JAJC GRASSE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133373"
"PP-21-020807","042072305709 Pendiente: EntregaPendiente, ,","3","26-01-21","04207 - QUINTANAR DE LA ORDEN","02628 - MADRID 28028","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133375"
"PP-21-020810","042072403350 Entregado","14","27-01-21","04207 - QUINTANAR DE LA ORDEN","02610 - MADRID 28031","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133378"
"PP-21-020812","040123781767 Entregado","1","25-01-21","04012 - TARRAGONA 43006","00901 - PLASENCIA","04012 - TARRAGONA 43006","ECOM","BERSHKA BSK ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133380"
"PP-21-020814","042072305721 Pendiente: EntregaPendiente, OE0901, Entrega concertada en d","5","27-01-21","04207 - QUINTANAR DE LA ORDEN","02673 - ALCALA HENARES 28802","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133382"
"PP-21-020817","02700A013220 Pendiente: RecogidaFinalizada, ,","1","26-01-21","02700 - MALAGA 29006","02659 - VALDEMORO","02614 - MADRID 28043","U19E","SPB IBERICA SERVICIOS TECNICOS SLU","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133385"
"PP-21-020820","02656R000544 Pendiente: TransitoInternoEntrega, ,","1","25-01-21","02656 - MADRID 28035","02620 - MADRID 28015","00671 - TORDERA","ECOM","UTERQÜE,S.A","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133388"
"PP-21-020821","040123781203 Entregado","1","23-01-21","04012 - TARRAGONA 43006","02636 - FUENLABRADA","04012 - TARRAGONA 43006","ECOM","BERSHKA BSK ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133389"
"PP-21-020824","00636A012105 Pendiente: RecogidaFinalizada, ,","1","18-01-21","00636 - BARCELONA 08018","02612 - MADRID 28034","02612 - MADRID 28034","ECOM","DENTARED ODONTOLOGY SERVICES,S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133392"
"PP-21-020825","01801A002157 Pendiente: TransitoInternoEntrega, ,","1","21-01-21","01801 - AZUQUECA DE HENARES","02648 - PINTO","02648 - PINTO","UBAG19","NORDITUBE TECH.IBERICA S.L.U.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133393"
"PP-21-020837","027007612168 Entregado","1","20-01-21","02700 - MALAGA 29006","01800 - GUADALAJARA","02700 - MALAGA 29006","ECOM","MAYORAL MODA INFANTIL S.A.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133405"
"PP-21-020838","027007612243 Entregado","1","20-01-21","02700 - MALAGA 29006","02665 - NAVALCARNERO","02700 - MALAGA 29006","ECOM","MAYORAL MODA INFANTIL S.A.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133406"
"PP-21-020842","027007611735 Entregado","1","20-01-21","02700 - MALAGA 29006","02661 - RIVAS VACIAMADRID","02700 - MALAGA 29006","U19","MAYORAL MODA INFANTIL S.A.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133410"
"PP-21-020844","04313A004524 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","22-01-21","04313 - TORRENT","02659 - VALDEMORO","02614 - MADRID 28043","U19E","SPB IBERICA SERVICIOS TECNICOS SLU","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133412"
"PP-21-020849","026634169448 Entregado","1","26-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133417"
"PP-21-020850","030113099602 Pendiente: TransitoInternoEntrega, ,","1","26-01-21","03011 - GIJON 33202","02643 - TORRELODONES","03011 - GIJON 33202","ECOM","FARMACIA CUADRADO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133418"
"PP-21-020851","026634169617 Entregado","1","26-01-21","02663 - MOSTOLES 28933","00902 - NAVALMORAL MATA","02663 - MOSTOLES 28933","U19E","MOREMOTORACING, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133419"
"PP-21-020853","026634168675 Entregado","1","25-01-21","02663 - MOSTOLES 28933","01501 - TARANCON","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133421"
"PP-21-020854","027007610449 Entregado","1","20-01-21","02700 - MALAGA 29006","02665 - NAVALCARNERO","02700 - MALAGA 29006","U19","MAYORAL MODA INFANTIL S.A.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133422"
"PP-21-020856","026634166910 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02614 - MADRID 28043","02663 - MOSTOLES 28933","ECOM","OYSHO ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133424"
"PP-21-020857","026634167449 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02673 - ALCALA HENARES 28802","02663 - MOSTOLES 28933","ECOM","OYSHO ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133425"
"PP-21-020858","030113099657 Entregado","1","26-01-21","03011 - GIJON 33202","02647 - MADRID 28042","03011 - GIJON 33202","ECOM","FARMACIA CUADRADO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133426"
"PP-21-020860","026634168616 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133428"
"PP-21-020862","026634169145 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","ECOM","ROCIO SANCHEZ PORRINO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133430"
"PP-21-020869","026634169179 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","ECOM","ROCIO SANCHEZ PORRINO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133437"
"PP-21-020872","026634168718 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133440"
"PP-21-020874","026634168720 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02661 - RIVAS VACIAMADRID","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133442"
"PP-21-020878","026634168168 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02612 - MADRID 28034","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133446"
"PP-21-020879","006715170165 Pendiente: TransitoInternoEntrega, ,","1","20-01-21","00671 - TORDERA","02620 - MADRID 28015","00671 - TORDERA","U19E","UTERQÜE,S.A","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133447"
"PP-21-020880","026634168431 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133448"
"PP-21-020881","02614R004138 Entregado","1","25-01-21","02614 - MADRID 28043","02661 - RIVAS VACIAMADRID","02614 - MADRID 28043","U19E","SPB IBERICA SERVICIOS TECNICOS SLU","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133449"
"PP-21-020882","026634168183 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","25-01-21","02663 - MOSTOLES 28933","02628 - MADRID 28028","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133450"
"PP-21-020883","040123782904 Entregado","1","26-01-21","04012 - TARRAGONA 43006","02612 - MADRID 28034","04012 - TARRAGONA 43006","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133451"
"PP-21-020884","026634168200 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133452"
"PP-21-020886","026634168463 Entregado","1","25-01-21","02663 - MOSTOLES 28933","00902 - NAVALMORAL MATA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133454"
"PP-21-020888","02614A016226 Entregado","1","26-01-21","02614 - MADRID 28043","02647 - MADRID 28042","02614 - MADRID 28043","U14","MARIBEL YEBENES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133456"
"PP-21-020889","026634168229 Entregado","1","25-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133457"
"PP-21-020891","026634167253 Entregado","1","22-01-21","02663 - MOSTOLES 28933","02620 - MADRID 28015","02663 - MOSTOLES 28933","ECOM","OYSHO ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133459"
"PP-21-020893","040123780340 Entregado","1","26-01-21","04012 - TARRAGONA 43006","01800 - GUADALAJARA","04012 - TARRAGONA 43006","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133461"
"PP-21-020895","026634167692 Entregado","1","22-01-21","02663 - MOSTOLES 28933","02612 - MADRID 28034","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133463"
"PP-21-020896","026634167697 Entregado","1","22-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133464"
"PP-21-020898","026634167714 Entregado","1","22-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133466"
"PP-21-020900","00900A008738 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","21-01-21","00900 - CACERES","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133468"
"PP-21-020902","026604322769 Entregado","1","26-01-21","02660 - LEGANES","02612 - MADRID 28034","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133470"
"PP-21-020903","026604322790 Entregado","1","26-01-21","02660 - LEGANES","01800 - GUADALAJARA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133471"
"PP-21-020904","026193879098 Entregado","1","22-01-21","02619 - MADRID 28014","02673 - ALCALA HENARES 28802","02619 - MADRID 28014","U19E","CYFROWA FOTO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133472"
"PP-21-020909","026604323070 Entregado","1","26-01-21","02660 - LEGANES","00902 - NAVALMORAL MATA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133477"
"PP-21-020911","026604323081 Entregado","1","26-01-21","02660 - LEGANES","02647 - MADRID 28042","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133479"
"PP-21-020913","03505A005120 Devuelto a remitente","4","21-01-21","03505 - IRURA","02647 - MADRID 28042","03505 - IRURA","U19","LUKAN GOURMET, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133481"
"PP-21-020914","026604323082 Entregado","1","26-01-21","02660 - LEGANES","02612 - MADRID 28034","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133482"
"PP-21-020915","02619A025024 Entregado","1","22-01-21","02619 - MADRID 28014","02661 - RIVAS VACIAMADRID","02619 - MADRID 28014","UBAG19","LUNA TIC DESIGN, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133483"
"PP-21-020916","040123782122 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","26-01-21","04012 - TARRAGONA 43006","02661 - RIVAS VACIAMADRID","04012 - TARRAGONA 43006","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133484"
"PP-21-020917","007050973459 Entregado","1","27-01-21","00705 - BEDIA","02647 - MADRID 28042","00705 - BEDIA","ECOM","CAFÉS BAQUÉ SLU","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133485"
"PP-21-020920","026604323240 Entregado","1","26-01-21","02660 - LEGANES","01800 - GUADALAJARA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133488"
"PP-21-020923","007050973517 Entregado","1","27-01-21","00705 - BEDIA","02647 - MADRID 28042","00705 - BEDIA","U19","MAXAM UEB","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133491"
"PP-21-020924","026604323536 Entregado","1","26-01-21","02660 - LEGANES","02647 - MADRID 28042","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133492"
"PP-21-020925","026604323642 Entregado","1","26-01-21","02660 - LEGANES","02647 - MADRID 28042","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","29-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/133493"
"PP-21-020928","03310A002500 Manipulación: Pendiente tipificación gestor","1","15-01-21","03310 - REDONDELA","Internacional Madrid","03310 - REDONDELA","ECOP","REDONTEX S.L","Manipulación","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","29-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/133496"
