"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-20-080859","026415349969 Pendiente: EntregaPendiente, ,","2","27-12-20","02641 - MADRID 28050","02647 - MADRID 28042","02641 - MADRID 28050","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110844"
"PP-20-080863","026415338066 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","20-12-20","02641 - MADRID 28050","02640 - SAN AGUSTIN GUADALIX","02641 - MADRID 28050","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110848"
"PP-20-080867","02801A004970 Extraviado(Criterio temporal)","1","16-12-20","02801 - CARTAGENA 30203","02654 - MADRID 28033","02654 - MADRID 28033","UBAG14","ANA MARIA CARRION ABEDUL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110852"
"PP-20-080882","02100A005885 Solo estado 17. Sin traza TTM.","1","23-12-20","02100 - JAEN","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110867"
"PP-20-080888","026340039142 Entregado","1","24-12-20","02634 - COLLADO-VILLALBA","02643 - TORRELODONES","02634 - COLLADO-VILLALBA","ECOM","MEDIA MARKT COLLADO VILLALBA,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/110873"
"PP-20-080895","04202R000788 Extraviado(Criterio temporal)","1","18-12-20","04202 - MADRIDEJOS","02659 - VALDEMORO","04202 - MADRIDEJOS","U19E","Beutram SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110880"
"PP-20-080896","014003447125 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","01400 - A CORUÑA 15011","02622 - MADRID 28003","01400 - A CORUÑA 15011","U19E","CETRONIC S.L","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110881"
"PP-20-080909","043085570223 Pendiente: TransitoInternoEntrega, ,","1","24-12-20","04308 - ALDAIA","02602 - TORREJON DE ARDOZ","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110894"
"PP-20-080917","03000A002600 Entregado","1","24-12-20","03000 - OVIEDO 33013","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","30-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/110902"
"PP-20-080923","026015252339 Entregado","1","28-12-20","02601 - GETAFE 28906","02665 - NAVALCARNERO","02601 - GETAFE 28906","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110908"
"PP-20-080924","043085243258 Pendiente: TransitoInternoEntrega, ,","1","24-12-20","04308 - ALDAIA","04200 - TOLEDO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110909"
"PP-20-080925","026013790406 Entregado","1","28-12-20","02601 - GETAFE 28906","02665 - NAVALCARNERO","02601 - GETAFE 28906","ECOM","AQUARELLE BUCARO, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110910"
"PP-20-080942","02403A007057 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","02403 - LOGROÑO 26003","01801 - AZUQUECA DE HENARES","01801 - AZUQUECA DE HENARES","U19E","LUIS SIMOES LOGIST.INTEG.S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110927"
"PP-20-080944","026015252170 Entregado","1","28-12-20","02601 - GETAFE 28906","04209 - TALAVERA REINA","02601 - GETAFE 28906","U19E","DITELMA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110929"
"PP-20-080951","026015252964 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02601 - GETAFE 28906","02618 - MADRID 28013","02601 - GETAFE 28906","U19","SAR CENTRO INFORMATICA, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110936"
"PP-20-080989","028093066768 Entregado","1","28-12-20","02809 - ALGUAZAS","00903 - CORIA","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110974"
"PP-20-080991","028093066558 Entregado","1","28-12-20","02809 - ALGUAZAS","00902 - NAVALMORAL MATA","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110976"
"PP-20-080992","02819A007652 Solo estado 17. Sin traza TTM.","1","23-12-20","02819 - MURCIA 30007","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110977"
"PP-20-081000","024020457618 Entregado","3","17-12-20","02402 - NAJERA","02612 - MADRID 28034","02402 - NAJERA","U19E","LA RIOJA ALTA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110985"
"PP-20-081008","032012838977 Pendiente: EntregaPendiente, ,","2","21-12-20","03201 - TUDELA","02661 - RIVAS VACIAMADRID","03201 - TUDELA","U19E","CVM DIAGNOSTICO VETERINARIO SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110993"
"PP-20-081009","006181740724 Solo estado 17. Sin traza TTM.","1","28-12-20","00618 - RUBI","02673 - ALCALA HENARES 28802","00618 - RUBI","U19E","JOSHUA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110994"
"PP-20-081011","02651R000501 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","23-12-20","02651 - LAS ROZAS","02612 - MADRID 28034","02651 - LAS ROZAS","UBAG19","ALTIM TECNOLOGIAS INFORMACION,","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/110996"
"PP-20-081045","00611A001836 Pendiente: RecogidaFinalizada, AE0700, No recibido","2","21-12-20","00611 - VILANOVA I LA GELTRU","02651 - LAS ROZAS","00611 - VILANOVA I LA GELTRU","U19","SITEC ENVOLVENTES TEC S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111030"
"PP-20-081061","006123126555 Extraviado(Criterio temporal)","1","27-11-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111046"
"PP-20-081072","040123926504 Entregado","2","24-12-20","04012 - TARRAGONA 43006","02614 - MADRID 28043","04012 - TARRAGONA 43006","U19E","ELEKTRO 3 SCCL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111057"
"PP-20-081083","006715138341 Extraviado(Criterio temporal)","1","17-12-20","00671 - TORDERA","02608 - TRES CANTOS","00671 - TORDERA","ECOM","UTERQÜE,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111068"
"PP-20-081087","006123147868 Extraviado(Criterio temporal)","1","09-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111072"
"PP-20-081105","00643A003152 Extraviado(Criterio temporal)","1","17-12-20","00643 - BARCELONA 08015","02614 - MADRID 28043","00643 - BARCELONA 08015","U19","GREMIO EMP.AGENCIAS VIAJES","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111090"
"PP-20-081106","026015252256 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","02601 - GETAFE 28906","02665 - NAVALCARNERO","02601 - GETAFE 28906","ECOM","PROMOFARMA ECOM, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111091"
"PP-20-081128","006123147899 Extraviado(Criterio temporal)","1","09-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111113"
"PP-20-081158","026623568014 Borrado","1","22-12-20","02662 - MADRID 28026","00903 - CORIA","00308 - EL PARADOR, ROQUETAS","ECOM","FARMACTITUD S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111143"
"PP-20-081203","033071828052 Pendiente: TransitoInternoEntrega, ,","1","21-12-20","03307 - VIGO 36208","02607 - MAJADAHONDA","03307 - VIGO 36208","ECOM","GRUPO MASSIMO DUTTI, S.A","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111188"
"PP-20-081226","009002995760 Extraviado(Criterio temporal)","1","19-12-20","00900 - CACERES","02665 - NAVALCARNERO","00900 - CACERES","U14E","QUESOS Y JAMONES MORAN C.B.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111211"
"PP-20-081227","028093066579 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02809 - ALGUAZAS","02602 - TORREJON DE ARDOZ","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111212"
"PP-20-081235","009002996091 Pendiente: TransitoInternoEntrega, ,","1","21-12-20","00900 - CACERES","02660 - LEGANES","00900 - CACERES","U19E","QUESOS Y JAMONES MORAN C.B.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111220"
"PP-20-081243","009002996985 Entregado","1","28-12-20","00900 - CACERES","02665 - NAVALCARNERO","00900 - CACERES","U19E","QUESOS Y JAMONES MORAN C.B.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111228"
"PP-20-081245","006181740050 Pendiente: EntregaPendiente, ,","1","23-12-20","00618 - RUBI","02665 - NAVALCARNERO","00618 - RUBI","U19E","VUONG, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111230"
"PP-20-081259","022053269540 Entregado","1","21-12-20","02205 - LEON 24009","04207 - QUINTANAR DE LA ORDEN","02205 - LEON 24009","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111244"
"PP-20-081311","00673A004406 Extraviado(Criterio temporal)","2","18-12-20","00673 - HOSPITALET 08904","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111296"
"PP-20-081318","02805A008342 Entregado","2","28-12-20","02805 - SAN JAVIER","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111303"
"PP-20-081387","013092140161 Solo estado 17. Sin traza TTM.","1","09-12-20","01309 - PEÑARROYA-PUEBLONUEV","Internacional Madrid","01309 - PEÑARROYA-PUEBLONUEV","ECOP","ILUNION IBERICOS DE AZUAGA ,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111372"
"PP-20-081389","043227870993 Pendiente: TransitoInternoEntrega, ,","1","24-12-20","04322 - VALENCIA 46015","02602 - TORREJON DE ARDOZ","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111374"
"PP-20-081411","024004813731 Entregado","5","22-12-20","02400 - AGONCILLO (WURTH)","02607 - MAJADAHONDA","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","30-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111396"
"PP-20-081447","024004816827 Pendiente: EntregaPendiente, OE0901, Entrega concertada en d","1","22-12-20","02400 - AGONCILLO (WURTH)","02636 - FUENLABRADA","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111432"
"PP-20-081451","024004817750 Pendiente: TransitoInternoEntrega, ,","2","22-12-20","02400 - AGONCILLO (WURTH)","04200 - TOLEDO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111436"
"PP-20-081498","038007511784 Extraviado(Criterio temporal)","1","18-12-20","03800 - DOS HERMANAS","00902 - NAVALMORAL MATA","03800 - DOS HERMANAS","ECOM",".","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111483"
"PP-20-081507","01019A003417 Entregado","2","28-12-20","01019 - ALGECIRAS","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","30-12-20","","","https://wilsonapp.tech/frontend/partes_perdida/edit/111492"
"PP-20-081548","028093066159 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02809 - ALGUAZAS","02605 - MOSTOLES 28936","02809 - ALGUAZAS","U19E","SONIDO ILUM. PUBLI. PROFES. SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111533"
"PP-20-081560","026381397467 Entregado","1","26-12-20","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111545"
"PP-20-081562","026701904051 Extraviado(Criterio temporal)","1","15-12-20","02670 - MADRID 28037","01502 - MOTILLA DEL PALANCAR","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111547"
"PP-20-081566","026701898626 Extraviado(Criterio temporal)","1","15-12-20","02670 - MADRID 28037","01502 - MOTILLA DEL PALANCAR","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111551"
"PP-20-081568","024004823293 Pendiente: TransitoInternoEntrega, ,","1","24-12-20","02400 - AGONCILLO (WURTH)","00901 - PLASENCIA","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111553"
"PP-20-081593","006123152926 Extraviado(Criterio temporal)","1","14-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111578"
"PP-20-081606","02648A007099 Solo estado 17. Sin traza TTM.","2","18-12-20","02648 - PINTO","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111591"
"PP-20-081625","026733584843 Pendiente: TransitoInternoEntrega, ,","1","23-12-20","02673 - ALCALA HENARES 28802","02648 - PINTO","02673 - ALCALA HENARES 28802","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111610"
"PP-20-081630","02673A004974 Solo estado 17. Sin traza TTM.","1","24-12-20","02673 - ALCALA HENARES 28802","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","30-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111615"
"PP-20-081631","02673A004980 Solo estado 17. Sin traza TTM.","1","24-12-20","02673 - ALCALA HENARES 28802","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111616"
"PP-20-081638","00204A001720 Pendiente: TransitoInternoEntrega, ,","1","22-12-20","00204 - ALCOI","00902 - NAVALMORAL MATA","00204 - ALCOI","U19","CANDIDO MIRO,S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111623"
"PP-20-081649","008001833722 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","22-12-20","00800 - BURGOS","02647 - MADRID 28042","00800 - BURGOS","U19E","VESGA CALDERON S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111635"
"PP-20-081650","008001834058 Pendiente: TransitoInternoEntrega, ,","1","22-12-20","00800 - BURGOS","00901 - PLASENCIA","00800 - BURGOS","U19","VT BATTERIES SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111636"
"PP-20-081652","008001834539 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","23-12-20","00800 - BURGOS","02607 - MAJADAHONDA","00800 - BURGOS","U19E","DEPORTES MANZANEDO S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111638"
"PP-20-081659","028023129287 Solo estado 17. Sin traza TTM.","1","22-12-20","02802 - LORCA","02665 - NAVALCARNERO","02802 - LORCA","UBAG19","FRANCISCO MARQUEZ RAMIREZ","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111645"
"PP-20-081667","013102083402 Pendiente: TransitoInternoEntrega, ,","1","21-12-20","01310 - MONTORO","02627 - MADRID 28006","01310 - MONTORO","U14E","LATIBER 2010 S.L.U.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111653"
"PP-20-081671","040123766398 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","04012 - TARRAGONA 43006","02651 - LAS ROZAS","02651 - LAS ROZAS","U19E","MERCADO ACTUAL Y SERV.LOGIS.SL","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111657"
"PP-20-081673","00502A004015 Solo estado 17. Sin traza TTM.","1","22-12-20","00502 - DON BENITO","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111659"
"PP-20-081674","026340039590 Entregado","1","28-12-20","02634 - COLLADO-VILLALBA","02647 - MADRID 28042","02634 - COLLADO-VILLALBA","ECOM","PINOL VEPAHI, S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111660"
"PP-20-081687","003072516328 Pendiente: EntregaPendiente, OE0100, Recogido en plataforma","1","28-12-20","00307 - ADRA (BERJA)","02670 - MADRID 28037","00307 - ADRA (BERJA)","U19","FARMACIA JUAN JOSE JIMENEZ","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111673"
"PP-20-081691","028153011773 Entregado","2","17-12-20","02815 - MURCIA 30011","02665 - NAVALCARNERO","02815 - MURCIA 30011","ECOM","LA TIENDA DE PELUQUERIA S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/111677"
"PP-20-081701","03801A006168 Solo estado 17. Sin traza TTM.","1","23-12-20","03801 - ESTEPA","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111687"
"PP-20-081702","084005005919 Extraviado(Criterio temporal)","1","11-12-20","08400 - SETÚBAL","02634 - COLLADO-VILLALBA","08400 - SETÚBAL","U19E","A LOJA DO GATO PRETO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111688"
"PP-20-081705","028153256453 Solo estado 17. Sin traza TTM.","1","16-12-20","02815 - MURCIA 30011","01800 - GUADALAJARA","02815 - MURCIA 30011","U19E","MERCURY TEXTIL, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111691"
"PP-20-081710","02815A002683 Extraviado(Criterio temporal)","2","18-12-20","02815 - MURCIA 30011","02630 - MADRID 28030","02815 - MURCIA 30011","U19E","NAVISER REPRESENTACIONES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111696"
"PP-20-081711","033082249532 Pendiente: RecogidaFinalizada, ,","1","23-12-20","03308 - GROVE","02602 - TORREJON DE ARDOZ","03308 - GROVE","U14E","MARISCOS TRELLES, S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111697"
"PP-20-081712","00624A002424 Extraviado(Criterio temporal)","1","16-12-20","00624 - TORELLO","02628 - MADRID 28028","02628 - MADRID 28028","UBAG19","SERTYF GRANADA SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111698"
"PP-20-081719","04601A001135 Extraviado(Criterio temporal)","1","18-12-20","04601 - BENAVENTE","02628 - MADRID 28028","02628 - MADRID 28028","UBAG19","SERTYF GRANADA SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111705"
"PP-20-081721","026022525147 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","22-12-20","02602 - TORREJON DE ARDOZ","02609 - POZUELO ALARCÓN 28223","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","30-12-20","31-12-20","","https://wilsonapp.tech/frontend/partes_perdida/edit/111707"
