"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-008348","026634164371 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","12-01-21","02663 - MOSTOLES 28933","02651 - LAS ROZAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120916"
"PP-21-008349","026634164372 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02643 - TORRELODONES","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120917"
"PP-21-008350","026634164375 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02646 - VILLAVICIOSA DE ODON","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120918"
"PP-21-008351","026634164377 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120919"
"PP-21-008352","026634164379 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120920"
"PP-21-008353","026634164380 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02614 - MADRID 28043","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120921"
"PP-21-008355","026634164383 Entregado","1","12-01-21","02663 - MOSTOLES 28933","01800 - GUADALAJARA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120923"
"PP-21-008356","026634164384 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02608 - TRES CANTOS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120924"
"PP-21-008357","026634164385 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02651 - LAS ROZAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120925"
"PP-21-008358","026634164387 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04207 - QUINTANAR DE LA ORDEN","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120926"
"PP-21-008359","026634164392 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02647 - MADRID 28042","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120927"
"PP-21-008361","026634164396 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02673 - ALCALA HENARES 28802","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120929"
"PP-21-008362","026634164400 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04200 - TOLEDO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120930"
"PP-21-008363","026634164403 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02608 - TRES CANTOS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120931"
"PP-21-008364","026634164405 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120932"
"PP-21-008365","026634164409 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120933"
"PP-21-008366","026634164410 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02605 - MOSTOLES 28936","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120934"
"PP-21-008367","026634164413 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02646 - VILLAVICIOSA DE ODON","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120935"
"PP-21-008368","026634164414 Pendiente: EntregaPendiente, OE0901, Entrega concertada en d","1","12-01-21","02663 - MOSTOLES 28933","02633 - MADRID 28027","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120936"
"PP-21-008369","026634164416 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","12-01-21","02663 - MOSTOLES 28933","02648 - PINTO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120937"
"PP-21-008370","026634164418 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04204 - ILLESCAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120938"
"PP-21-008371","026634164419 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02661 - RIVAS VACIAMADRID","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120939"
"PP-21-008372","026634164422 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02605 - MOSTOLES 28936","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120940"
"PP-21-008373","026634164425 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120941"
"PP-21-008375","026634164430 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02614 - MADRID 28043","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120943"
"PP-21-008377","026634164433 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02641 - MADRID 28050","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120945"
"PP-21-008378","026634164434 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02614 - MADRID 28043","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120946"
"PP-21-008379","026634164436 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02614 - MADRID 28043","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120947"
"PP-21-008380","026634164437 Pendiente: TransitoInternoEntrega, AE0199, Avería o retraso","1","12-01-21","02663 - MOSTOLES 28933","02636 - FUENLABRADA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120948"
"PP-21-008381","026634164439 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02606 - ARGANDA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120949"
"PP-21-008382","026634164442 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120950"
"PP-21-008384","026634164444 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02657 - MADRID 28022","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120952"
"PP-21-008385","026634164445 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120953"
"PP-21-008386","026634164448 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04200 - TOLEDO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120954"
"PP-21-008387","026634164449 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02672 - MADRID","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120955"
"PP-21-008389","026634164452 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04205 - SONSECA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120957"
"PP-21-008390","026634164105 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02630 - MADRID 28030","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120958"
"PP-21-008391","026634164106 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02630 - MADRID 28030","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120959"
"PP-21-008392","026634164107 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120960"
"PP-21-008393","026634164111 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04200 - TOLEDO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120961"
"PP-21-008394","026634164112 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02605 - MOSTOLES 28936","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120962"
"PP-21-008395","026634164115 Pendiente: EntregaPendiente, AE0299, Destinatario ausente o","1","12-01-21","02663 - MOSTOLES 28933","02636 - FUENLABRADA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120963"
"PP-21-008396","026634164116 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","12-01-21","02663 - MOSTOLES 28933","02615 - MADRID 28039","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120964"
"PP-21-008397","026634164117 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02627 - MADRID 28006","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120965"
"PP-21-008398","026634164118 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02621 - MADRID 28010","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120966"
"PP-21-008399","026634164119 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02660 - LEGANES","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120967"
"PP-21-008400","026634164122 Pendiente: EntregaPendiente, OE0902, Entrega aplazada pendie","1","12-01-21","02663 - MOSTOLES 28933","02609 - POZUELO ALARCÓN 28223","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120968"
"PP-21-008401","026634164123 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02673 - ALCALA HENARES 28802","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120969"
"PP-21-008402","026634164124 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04204 - ILLESCAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120970"
"PP-21-008403","026634164126 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02661 - RIVAS VACIAMADRID","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120971"
"PP-21-008404","026634164127 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120972"
"PP-21-008405","026634164128 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120973"
"PP-21-008406","026634164129 Pendiente: TransitoInternoEntrega, AE0199, Avería o retraso","1","12-01-21","02663 - MOSTOLES 28933","02636 - FUENLABRADA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120974"
"PP-21-008407","026634164130 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02651 - LAS ROZAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120975"
"PP-21-008408","026634164131 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02604 - MEJORADA DEL CAMPO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120976"
"PP-21-008409","026634164138 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02654 - MADRID 28033","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120977"
"PP-21-008411","026634164142 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04200 - TOLEDO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120979"
"PP-21-008412","026634164146 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04205 - SONSECA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120980"
"PP-21-008415","026634164151 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02657 - MADRID 28022","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120983"
"PP-21-008416","026634164152 Pendiente: TransitoInternoEntrega, AE0199, Avería o retraso","1","12-01-21","02663 - MOSTOLES 28933","02636 - FUENLABRADA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120984"
"PP-21-008417","026634164155 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04209 - TALAVERA REINA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120985"
"PP-21-008418","026634164154 Pendiente: EntregaPendiente, ,","1","12-01-21","02663 - MOSTOLES 28933","02602 - TORREJON DE ARDOZ","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120986"
"PP-21-008419","026634164157 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02660 - LEGANES","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120987"
"PP-21-008421","026634164160 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02607 - MAJADAHONDA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120989"
"PP-21-008422","026634164161 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120990"
"PP-21-008423","026634164162 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02634 - COLLADO-VILLALBA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120991"
"PP-21-008424","026634164164 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120992"
"PP-21-008425","026634164165 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","04204 - ILLESCAS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120993"
"PP-21-008426","026634164167 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02636 - FUENLABRADA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120994"
"PP-21-008427","026634164169 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120995"
"PP-21-008428","026634164170 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02608 - TRES CANTOS","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120996"
"PP-21-008429","026634164172 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120997"
"PP-21-008430","026634164174 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02605 - MOSTOLES 28936","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120998"
"PP-21-008431","026634164176 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02612 - MADRID 28034","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/120999"
"PP-21-008433","026634164178 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","01800 - GUADALAJARA","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121001"
"PP-21-008434","026634164180 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121002"
"PP-21-008436","026634164185 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02605 - MOSTOLES 28936","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121004"
"PP-21-008437","026634164189 Entregado","1","12-01-21","02663 - MOSTOLES 28933","04200 - TOLEDO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121005"
"PP-21-008438","026634164190 Entregado","1","12-01-21","02663 - MOSTOLES 28933","01802 - MONDEJAR","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121006"
"PP-21-008439","026634164192 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02602 - TORREJON DE ARDOZ","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121007"
"PP-21-008440","026634164193 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","02663 - MOSTOLES 28933","02659 - VALDEMORO","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121008"
"PP-21-008442","026634164195 Entregado","1","12-01-21","02663 - MOSTOLES 28933","02641 - MADRID 28050","02663 - MOSTOLES 28933","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","17-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/121010"
