"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-022738","01017A011055 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","01017 - PALMONES","02665 - NAVALCARNERO","01017 - PALMONES","ECOM","ANTONIA SANTIAGO JIMENEZ","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135306"
"PP-21-022744","044051749888 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04405 - VALLADOLID 47009","02665 - NAVALCARNERO","04405 - VALLADOLID 47009","U19E","EL CORTE INGLES","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135312"
"PP-21-022754","038132788162 Pendiente: TransitoInternoEntrega, ,","1","27-01-21","03813 - CORIA DEL RIO","04209 - TALAVERA REINA","03813 - CORIA DEL RIO","ECOM","LOW COST PRODUCTS, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135322"
"PP-21-022755","044051300308 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","04405 - VALLADOLID 47009","00901 - PLASENCIA","04405 - VALLADOLID 47009","U19E","QUINTA VISIÓN, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135323"
"PP-21-022762","026704847363 Entrega parcial: Pendiente tipificación gestor","2","15-01-21","02670 - MADRID 28037","00900 - CACERES","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135330"
"PP-21-022767","043260800592 Pendiente: TransitoInternoEntrega, ,","1","18-01-21","04326 - VALENCIA 46013","02636 - FUENLABRADA","04326 - VALENCIA 46013","U19E","ERIK COLLADO VIDAL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135335"
"PP-21-022770","026703012047 Pendiente: EntregaPendiente, ,","1","15-01-21","02670 - MADRID 28037","02602 - TORREJON DE ARDOZ","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135338"
"PP-21-022771","026704861289 Pendiente: EntregaPendiente, ,","1","15-01-21","02670 - MADRID 28037","02630 - MADRID 28030","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135339"
"PP-21-022775","026703008330 Entrega parcial: Pendiente tipificación gestor","2","15-01-21","02670 - MADRID 28037","02647 - MADRID 28042","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135343"
"PP-21-022785","02634A005873 Entregado","1","22-01-21","02634 - COLLADO-VILLALBA","02610 - MADRID 28031","02634 - COLLADO-VILLALBA","U19E","","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","03-02-21","05-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/135353"
"PP-21-022786","03601A010000 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","25-01-21","03601 - TORRELAVEGA","02646 - VILLAVICIOSA DE ODON","03601 - TORRELAVEGA","ECOM","JOSE JOAQUIN BERZA CANZOBRE","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135354"
"PP-21-022790","080032250890 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","08003 - LISBOA 2685","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135358"
"PP-21-022800","012052360876 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","21-01-21","01205 - ALCAZAR DE SAN JUAN","02661 - RIVAS VACIAMADRID","02103 - ANDUJAR","ECOM","LITTLE KINGS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135368"
"PP-21-022809","02665A009804 Pendiente: EntregaFinalizada, ,","7","15-01-21","02665 - NAVALCARNERO","Internacional Madrid","02665 - NAVALCARNERO","ECOP","SOLUCIONES AL RESPECTO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135377"
"PP-21-022810","01404A012144 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","01404 - BETANZOS","02661 - RIVAS VACIAMADRID","01404 - BETANZOS","U19","J.G PROFESSIONAL TOOLS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135378"
"PP-21-022811","01404A012133 Pendiente: TransitoInternoEntrega, ,","1","29-01-21","01404 - BETANZOS","02650 - SAN SEBASTIAN DE LOS REYES","01404 - BETANZOS","U19","ROBOTICA CODI S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135379"
"PP-21-022823","026462420372 Pendiente: EntregaPendiente, ,","2","27-01-21","02646 - VILLAVICIOSA DE ODON","02607 - MAJADAHONDA","02646 - VILLAVICIOSA DE ODON","U19E","DOMINIO VIRTUAL, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135391"
"PP-21-022843","002102855815 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","00210 - NOVELDA","02663 - MOSTOLES 28933","00210 - NOVELDA","U19E","TEROL&SERNA ASOCIADOS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135411"
"PP-21-022848","043084741726 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","02-02-21","04308 - ALDAIA","01800 - GUADALAJARA","04308 - ALDAIA","U19E","LOLINA BY CAROLINA ORTS, SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135416"
"PP-21-022852","026038960158 Pendiente: TransitoInternoEntrega, ,","1","15-01-21","02603 - ALCOBENDAS","02620 - MADRID 28015","02603 - ALCOBENDAS","ECOM","UTERQUE ESPAÑA, S. A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135420"
"PP-21-022870","026604328873 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","02660 - LEGANES","02663 - MOSTOLES 28933","02660 - LEGANES","ECOM","OYSHO ESPAÑA, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135438"
"PP-21-022872","026604331232 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","01-02-21","02660 - LEGANES","00903 - CORIA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135440"
"PP-21-022874","026604329798 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","30-01-21","02660 - LEGANES","01501 - TARANCON","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135442"
"PP-21-022877","026604329888 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","30-01-21","02660 - LEGANES","02661 - RIVAS VACIAMADRID","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135445"
"PP-21-022888","038224126611 Pendiente: TransitoInternoEntrega, ,","1","29-01-21","03822 - SEVILLA 41006","02646 - VILLAVICIOSA DE ODON","03822 - SEVILLA 41006","ECOM","REPUBLICA GRAFICA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135456"
"PP-21-022891","01010A003630 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01010 - SANLUCAR DE BARRAMEDA","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135459"
"PP-21-022893","080108193446 Entrega parcial: Pendiente tipificación gestor","2","12-01-21","08010 - SINTRA","04204 - ILLESCAS","08010 - SINTRA","U19E","BINARY SUBJECT, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135461"
"PP-21-022902","02612A035951 Pendiente: RecogidaFinalizada, ,","1","02-02-21","02612 - MADRID 28034","02603 - ALCOBENDAS","02603 - ALCOBENDAS","UBAG19","LIBERALIA ASSISTANCE SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135470"
"PP-21-022903","03016A008370 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","03016 - GIJÓN 33207","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","SLOW LOVE S.L","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135471"
"PP-21-022904","018013260706 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","01801 - AZUQUECA DE HENARES","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135472"
"PP-21-022905","02720A009206 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","02720 - MALAGA 29007","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","SLOW LOVE S.L","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135473"
"PP-21-022906","04810A014813 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04810 - PALMA MALLORCA 07010","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135474"
"PP-21-022907","01102A004472 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","01102 - VALL D'UIXO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135475"
"PP-21-022908","01309A005664 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","01309 - PEÑARROYA-PUEBLONUEV","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135476"
"PP-21-022909","01600A007314 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","01600 - GIRONA 17006","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135477"
"PP-21-022910","04806A002344 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04806 - MANACOR","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135478"
"PP-21-022911","00203A007083 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","00203 - ELDA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135479"
"PP-21-022912","03400A008567 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","29-01-21","03400 - VILLARES DE LA REINA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135480"
"PP-21-022913","03209A010731 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","03209 - PAMPLONA 31011","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135481"
"PP-21-022914","02608A007454 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","02608 - TRES CANTOS","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135482"
"PP-21-022915","03400A008585 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","03400 - VILLARES DE LA REINA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135483"
"PP-21-022916","04306A003612 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04306 - ONTINYENT","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135484"
"PP-21-022917","03014A003595 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","03014 - OVIEDO 33001","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135485"
"PP-21-022918","04308A011626 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04308 - ALDAIA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135486"
"PP-21-022919","04327A004191 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","04327 - VALENCIA 46022","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135487"
"PP-21-022920","03511A002763 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","28-01-21","03511 - BEASAIN","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135488"
"PP-21-022921","04321A006049 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","04321 - VALENCIA 46005","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135489"
"PP-21-022922","02618R003678 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","02-02-21","02618 - MADRID 28013","02661 - RIVAS VACIAMADRID","02618 - MADRID 28013","ECOM","LUSH COSMETIC","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135490"
"PP-21-022923","02604A002535 Pendiente: TransitoInternoEntrega, ,","1","28-01-21","02604 - MEJORADA DEL CAMPO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135491"
"PP-21-022924","02604A002539 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02604 - MEJORADA DEL CAMPO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135492"
"PP-21-022925","04304A008499 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","04304 - XATIVA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135493"
"PP-21-022926","04301A008358 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","04301 - ALZIRA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135494"
"PP-21-022927","03309A010644 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","03309 - VIGO 36201","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135495"
"PP-21-022928","02673A008306 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02673 - ALCALA HENARES 28802","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135496"
"PP-21-022929","02501A003610 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02501 - FOZ","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135497"
"PP-21-022930","02501A003611 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02501 - FOZ","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135498"
"PP-21-022931","01402A018764 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01402 - SANTIAGO DE COMPOSTELA 15705","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135499"
"PP-21-022932","02101A005222 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02101 - LINARES","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135500"
"PP-21-022933","00640A021853 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00640 - BARCELONA 08012","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135501"
"PP-21-022934","00642A023773 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00642 - BARCELONA 08009","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135502"
"PP-21-022935","02500A005458 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02500 - LUGO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135503"
"PP-21-022937","02500A005461 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02500 - LUGO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135505"
"PP-21-022938","00722A014609 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00722 - BILBAO 48008","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135506"
"PP-21-022940","02815A005732 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02815 - MURCIA 30011","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135508"
"PP-21-022941","00722A014627 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00722 - BILBAO 48008","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135509"
"PP-21-022942","00621A005412 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00621 - PREMIA DE DALT","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135510"
"PP-21-022943","01402A018846 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01402 - SANTIAGO DE COMPOSTELA 15705","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135511"
"PP-21-022944","03802A005788 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","03802 - LOS PALACIOS Y VILLAFRANCA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135512"
"PP-21-022945","02500A005500 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02500 - LUGO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135513"
"PP-21-022947","01911A003826 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01911 - LEPE","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135515"
"PP-21-022948","01402A018852 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01402 - SANTIAGO DE COMPOSTELA 15705","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135516"
"PP-21-022949","01017A009861 Extraviado : Pendiente tipificación gestor","1","25-01-21","01017 - PALMONES","02628 - MADRID 28028","01017 - PALMONES","UBAG19","","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135517"
"PP-21-022951","02805A014101 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02805 - SAN JAVIER","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135519"
"PP-21-022952","01306A003287 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01306 - PUENTE GENIL","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135520"
"PP-21-022954","00613A016265 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00613 - BARBERA VALLES","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135522"
"PP-21-022955","02100A010302 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02100 - JAEN","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135523"
"PP-21-022958","00212A009377 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","00212 - ALMORADI","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","04-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135526"
